msg_quest.PTP	0	0	<EMPTY>	つ入手せよ。	；得到（缺失的宾语）个。
msg_quest.PTP	34	0	<EMPTY>	を{F2 03 02 01}つ入手せよ。	；得到{F2 03 02 01}个（缺失的宾语）。
msg_quest.PTP	35	0	<EMPTY>	人工島計画文書を入手せよ·その6	；得到人工岛计划文书·其之6
msg_quest.PTP	36	0	<EMPTY>	愚者·ジャアクフロストを創造せよ。	；创造愚者·邪恶霜精。
msg_quest.PTP	37	0	<EMPTY>	ジャックフロストの人形が3つ欲しい。	；想要3只杰克霜精的人偶。
msg_quest.PTP	38	0	<EMPTY>	魅惑のオスシを食べてみたい。	；想吃魅惑的寿司。
msg_quest.PTP	39	0	<EMPTY>	を{F2 03 02 01}つ入手せよ。	；得到{F2 03 02 01}个（缺失的宾语）。
msg_quest.PTP	40	0	<EMPTY>	を{F2 03 02 01}つ入手せよ。	；得到{F2 03 02 01}个（缺失的宾语）。
msg_quest.PTP	41	0	<EMPTY>	人工島計画文書を入手せよ·その7	；得到人工岛计划文书·其之7
msg_quest.PTP	42	0	<EMPTY>	月·ギリメカラを創造せよ。	；创造月·基力梅卡拉。
msg_quest.PTP	43	0	<EMPTY>	法王·だいそうじょうを創造せよ。	；创造法王·大僧正。
msg_quest.PTP	44	0	<EMPTY>	を{F2 03 02 01}つ入手せよ。	；得到{F2 03 02 01}个（缺失的宾语）。
msg_quest.PTP	45	0	<EMPTY>	を{F2 03 02 01}つ入手せよ。	；得到{F2 03 02 01}个（缺失的宾语）。
msg_quest.PTP	46	0	<EMPTY>	人工島計画文書を入手せよ·最終	；得到人工岛计划文书·最终
msg_quest.PTP	47	0	<EMPTY>	を{F2 03 02 01}つ入手せよ。	；得到{F2 03 02 01}个（缺失的宾语）。
msg_quest.PTP	48	0	<EMPTY>	メギドを持つアリスを創造せよ。	；创造持有米吉多的爱丽丝。
msg_quest.PTP	49	0	<EMPTY>	を{F2 03 02 01}つ入手せよ。	；得到{F2 03 02 01}个（缺失的宾语）。
msg_quest.PTP	50	0	<EMPTY>	を{F2 03 02 01}つ入手せよ。	；得到{F2 03 02 01}个（缺失的宾语）。
msg_quest.PTP	51	0	<EMPTY>	マハブフダインを持つリリスを創造せよ。	；创造持有玛哈布芙达因的莉莉丝。
msg_quest.PTP	52	0	<EMPTY>	レベル63以上のロキを創造せよ。	；创造63级以上的洛基。
msg_quest.PTP	53	0	<EMPTY>	を{F2 03 02 01}つ入手せよ。	；得到{F2 03 02 01}个（缺失的宾语）。
msg_quest.PTP	54	0	<EMPTY>	を{F2 03 02 01}つ入手せよ。	；得到{F2 03 02 01}个（缺失的宾语）。
msg_quest.PTP	55	0	<EMPTY>	最強なる者を倒せ。	；打倒成为最强者。
msg_quest.PTP	56	0	<EMPTY>	ポロニアンモ‒ルに出かけたい。	；想去桐叶商业街。
msg_quest.PTP	57	0	<EMPTY>	巌戸台に出かけたい。	；想去严户台。
msg_quest.PTP	58	0	<EMPTY>	長鳴神社に出かけたい。	；想去长鸣神社。
msg_quest.PTP	59	0	<EMPTY>	月光館学園に出かけたい。	；想去月光馆学园。
msg_quest.PTP	60	0	<EMPTY>	あなたの部屋に出かけたい。	；想去你的房间。
msg_quest.PTP	61	0	<EMPTY>	カデンツァを発現させよ。	；去发现华彩乐章。
msg_quest.PTP	62	0	<EMPTY>	ジャックブラザ‒ズを発現させよ。	；去发现杰克兄弟。
msg_quest.PTP	63	0	<EMPTY>	ジャスティス!を発現させよ。	；去发现正义!。
msg_quest.PTP	64	0	<EMPTY>	ファイナルヌ‒ドを発現させよ。	；去发现嬉戏。
msg_quest.PTP	65	0	<EMPTY>	雷神演舞を発現させよ。	；去发现雷神演舞。
msg_quest.PTP	66	0	<EMPTY>	おおさまとおいらを発現させよ。	；去发现君臣协力。
msg_quest.PTP	67	0	<EMPTY>	ベストフレンドを発現させよ。	；去发现挚友。
msg_quest.PTP	68	0	<EMPTY>	真夏の夜の夢を発現させよ。	；去发现仲夏夜之梦。
msg_quest.PTP	69	0	<EMPTY>	夢魔の宴を発現させよ。	；去发现梦魔之宴。
msg_quest.PTP	70	0	<EMPTY>	紅蓮華斬殺を発現させよ。	；去发现红莲华斩杀
msg_quest.PTP	71	0	<EMPTY>	ヴァルホルを発現させよ。	；去发现英灵殿。
msg_quest.PTP	72	0	<EMPTY>	闇と番犬を発現させよ。	；去发现暗影追击。
msg_quest.PTP	73	0	<EMPTY>	ラクタパクシャを発現させよ。	；去发现血压。
msg_quest.PTP	74	0	<EMPTY>	ラストジャッジを発現させよ。	；去发现终末审判。
msg_quest.PTP	75	0	<EMPTY>	トリックスタ‒を発現させよ。	；去发现诡骗师。
msg_quest.PTP	76	0	<EMPTY>	インフィニティを発現させよ。	；去发现无穷。
msg_quest.PTP	77	0	<EMPTY>	アルダナを発現させよ。	；去发现阿尔达那。
msg_quest.PTP	78	0	<EMPTY>	ハルマゲドンを発現させよ。	；去发现终末之战。
msg_quest.PTP	79	0	<EMPTY>	戦国時代の兜を持ってきて。	；带来战国时代的头盔。
msg_quest.PTP	80	0	<EMPTY>	おでんジュ‒スを飲んでみたい。	；想喝关东煮汤汁。
msg_quest.PTP	81	0	<EMPTY>	虎と狼の食料を持ってきて。	；带来虎狼的食料。
msg_quest.PTP	82	0	<EMPTY>	トイレ掃除をしてきて。	；去打扫厕所。
msg_quest.PTP	83	0	<EMPTY>	花に水をあげてきて。	；去给花浇水。
msg_quest.PTP	84	0	<EMPTY>	無気力症の人を調べてきて。	；去调查无力症的人。
msg_quest.PTP	85	0	<EMPTY>	ネコに餌をあげてきて。	；去给猫咪喂食。
msg_quest.PTP	86	0	<EMPTY>	フェザ‒マンRの人形を持ってきて。	；带来翔羽侠R的人偶。
msg_quest.PTP	87	0	<EMPTY>	数珠丸恒次を持ってきて。	；去带来数珠丸恒次。
msg_quest.PTP	88	0	<EMPTY>	鬼丸国綱を持ってきて。	；去带来鬼丸国纲。
msg_quest.PTP	89	0	<EMPTY>	三日月宗近を持ってきて。	；去带来三日月宗近。
msg_quest.PTP	90	0	<EMPTY>	大典太光世を持ってきて。	；去带来大典太光世。
msg_quest.PTP	91	0	<EMPTY>	妙法村正を持ってきて。	；去带来妙法村正。
msg_quest.PTP	92	0	<EMPTY>	マツヤニの粉を持ってきて。	；去带来松脂粉。
msg_quest.PTP	93	0	<EMPTY>	携帯ゲ‒ム機を持ってきて。	；去带来便携游戏机。
msg_quest.PTP	94	0	<EMPTY>	三角の剣を持ってきて。	；去带来三角剑。
msg_quest.PTP	95	0	<EMPTY>	プロ用でないプロテインを持ってきて。	；去带来职业选手不用的蛋白质饮料。
msg_quest.PTP	96	0	<EMPTY>	眼鏡拭きを持ってきて。	；去带来眼镜擦布。
msg_quest.PTP	97	0	<EMPTY>	オランウ‒タンの木を持ってきて。	；去带来红毛猩猩的树。
msg_quest.PTP	98	0	<EMPTY>	果物ナイフを持ってきて。	；去带来水果刀。
msg_quest.PTP	99	0	<EMPTY>	オイルを持ってきて。	；去带来油。
msg_quest.PTP	100	0	 	を{F2 03 02 01}つ入手せよ。{0A}罰金{F2 03 0A 01}円{0A}期限{F2 03 0B 01}月{F2 03 0C 01}日	；得到{F2 03 02 01}个（缺失的宾语）。{0A}罚金{F2 03 0A 01}日元{0A}期限{F2 03 0B 01}月{F2 03 0C 01}日
msg_quest.PTP	101	0	 	第一エリア、"テベル"の6~15階に出現する{0A}"死甲蟲"を倒し、期日までに{0A}"{F3 1A 04 01 03 01}"を"{F2 03 02 01}つ"、お届け下さい。	；第一区域、打倒在"特贝尔"的6~15层出现的{0A}"死甲虫"、在期限前{0A}上交"{F2 03 02 01}个""{F3 1A 04 01 03 01}"。
msg_quest.PTP	102	0	 	タルタロスの第一エリア、"テベル"の{0A}最上階にある"人工島計画文書01"を、{0A}期日までに手に入れ、お持ち下さい。	；塔尔塔洛斯的第一区域、在"特贝尔"的{0A}最上层的"人工岛计划文书01"、{0A}请在期限前得到并带来。
msg_quest.PTP	103	0	 	"{F3 1A 04 01 03 01}"をご存知ですか?{0A}どのような味か、非常に興味があります。{0A}それを私にお届け下さいませんか?	；您知道"{F3 1A 04 01 03 01}"吗?{0A}它到底是什么味道、我很好奇。{0A}能帮我把它带来吗?
msg_quest.PTP	104	0	 	第二エリア、"アルカ"の17~24階に出現する{0A}"ファントムメイジ"を倒し、期日までに{0A}"{F3 1A 04 01 03 01}"を"{F2 03 02 01}つ"お届け下さい。	；第二区域、打倒"阿尔卡"的17~24层出现的{0A}"魅影法师"、在期限前{0A}上交"{F2 03 02 01}个""{F3 1A 04 01 03 01}"。
msg_quest.PTP	105	0	 	第二エリア、"アルカ"の{0A}中腹にある"人工島計画文書02"を、{0A}期日までに手に入れ、お届け下さい。	；第二区域、在"阿尔卡"的{0A}中部的"人工岛计划文书02"、{0A}请在期限前得到并带来。
msg_quest.PTP	106	0	 	回復魔法、"ディア"が使える、{0A}魔術師·"ジャックフロスト"を創造し、{0A}私にお見せ下さい。	；请创造出能使用回复魔法"迪亚"的{0A}魔术师·"杰克霜精"、{0A}并让我看一下。
msg_quest.PTP	107	0	 	第一エリア、"テベル"に稀に出現する希少種、{0A}"宝物の手"を倒し、"{F3 1A 04 01 03 01}"を{0A}"{F2 03 02 01}つ"、お持ち下さい。	；第一区域、打倒在"特贝尔"很少出现的稀有种、{0A}"宝物之手"、上交"{F2 03 02 01}个""{F3 1A 04 01 03 01}"。
msg_quest.PTP	108	0	 	補助魔法、"タルカジャ"を習得した、{0A}剛毅·"ヴァルキリ‒"を創造し、{0A}私にお見せ下さい。	；请创造出能使用辅助魔法"塔尔卡加"的{0A}刚毅·"女武神"、{0A}并让我看一下。
msg_quest.PTP	109	0	 	第二エリア、"アルカ"の41~46階に出現する{0A}"ブロンズダイス"を倒し、"{F3 1A 04 01 03 01}"を{0A}"{F2 03 02 01}つ"、お持ち下さい。	；第二区域、打倒"阿尔卡"的41~46层出现的{0A}"青铜骰子"、上交"{F2 03 02 01}个"{0A}"{F3 1A 04 01 03 01}"。
msg_quest.PTP	110	0	 	第二エリア、"アルカ"に稀に現れる{0A}"赤いシンボル"の強敵、"情欲の蛇"を倒し、{0A}"{F3 1A 04 01 03 01}"を"{F2 03 02 01}つ"、お持ち下さい。	；第二区域、打倒在"阿尔卡"很少出现的{0A}"红色信号"的强敌"情欲之蛇"、上交"{F2 03 02 01}个"{0A}"{F3 1A 04 01 03 01}"。
msg_quest.PTP	111	0	 	第二エリア、"アルカ"の{0A}最上階にある"人工島計画文書03"を、{0A}期日までに手に入れ、お持ち下さい。	；第二区域、在"阿尔卡"的{0A}最上层的"人工岛计划文书03"、{0A}请在期限前得到并带来。
msg_quest.PTP	112	0	 	そちらの世界には"{F3 1A 04 01 03 01}"という{0A}珍しい物が存在するとか。{0A}是非、拝見したいのですが。	；听说您那边的世界有"{F3 1A 04 01 03 01}"这种{0A}稀有物品。{0A}请务必让我见识一下。
msg_quest.PTP	113	0	 	そちらの世界には、とても恐ろしい姿で、{0A}教材ともなる"人形"があるそうですね。{0A}是非、拝見したいのですが⋯	；您那边的世界似乎有样子非常可怕、{0A}并作为教材的"人偶"呢。{0A}请务必让我见识一下⋯
msg_quest.PTP	114	0	 	第二エリア、"アルカ"に稀に出現する、{0A}"財宝の手"を倒し、"{F3 1A 04 01 03 01}"を{0A}"{F2 03 02 01}つ"、お持ち下さい。	；第二区域、打倒在"阿尔卡"很少出现的{0A}"财宝之手"、上交"{F2 03 02 01}个"{0A}"{F3 1A 04 01 03 01}"。
msg_quest.PTP	115	0	 	"レベル17"まで成長した、{0A}皇帝·"オベロン"を創り出し、{0A}私にお見せ下さい。	；请创造出成长至"17级"的、{0A}皇帝·"奥伯隆"、{0A}并让我看一下。
msg_quest.PTP	116	0	 	保健室という施設に、飲むとたちまち{0A}瀕死状態に陥る薬があると聞きました。{0A}一度拝見してみたいのですが⋯	；我听说在名叫保健室的设施里、有一种喝了马上会处于{0A}濒死状态的药。{0A}我想见识一下⋯
msg_quest.PTP	117	0	 	あなたの学舎にちなんだ{0A}"音楽"がありましたら、{0A}是非聴いてみたいのですが⋯	；如果有和您的校舍里有关联的{0A}"音乐"、{0A}请务必让我听一听⋯
msg_quest.PTP	118	0	 	第三エリア、"ヤバザ"の65~77階に出現する{0A}"生成の彫像"を倒し、期日までに{0A}"{F3 1A 04 01 03 01}"を"{F2 03 02 01}つ"お届け下さい。	；第三区域、打倒在"雅巴扎"的65~77层出现的{0A}"生成雕像"、在期限前{0A}上交"{F2 03 02 01}个""{F3 1A 04 01 03 01}"。
msg_quest.PTP	119	0	 	第三エリア、"ヤバザ"に稀に現れる{0A}"赤いシンボル"の強敵、"ワイルドドライブ"を倒し、{0A}"{F3 1A 04 01 03 01}"を"{F2 03 02 01}つ"お届け下さい。	；第三区域、打倒在"雅巴扎"很少出现的{0A}"红色信号"的强敌"狂野驱力"、上交"{F2 03 02 01}个"{0A}"{F3 1A 04 01 03 01}"。
msg_quest.PTP	120	0	 	第三エリア、"ヤバザ"の{0A}中腹にある、"人工島計画文書04"を、{0A}期日までに手に入れ、お持ち下さい。	；第三区域、在"雅巴扎"的{0A}中部的"人工岛计划文书04"、{0A}请在期限前得到并带来。
msg_quest.PTP	121	0	 	第三エリア、"ヤバザ"に稀に出現する希少種、{0A}"至高の手"を倒し、"{F3 1A 04 01 03 01}"を{0A}"{F2 03 02 01}つ"お届け下さい。	；第三区域、打倒在"雅巴扎"很少出现的稀有种、{0A}"至高之手"、上交"{F2 03 02 01}个"{0A}"{F3 1A 04 01 03 01}"。
msg_quest.PTP	122	0	 	火炎魔法、"マハラギ"を修得した、{0A}悪魔·"ヴェ‒タラ"を創造し、{0A}私にお見せ下さい。	；请创造出修得火炎魔法"玛哈拉基"的{0A}恶魔·"毗陀罗"、{0A}并让我看一下。
msg_quest.PTP	123	0	 	自動効果スキル、"斬撃見切り"を修得した、{0A}刑死者·"オルトロス"を創造し、{0A}私にお見せ下さい。	；请创造出修得自动效果技能"劈斩识破"的{0A}刑死者·"欧特鲁斯"、{0A}并让我看一下。
msg_quest.PTP	124	0	 	第三エリア、"ヤバザ"の102~113階に出現する{0A}"叫ぶティアラ"を倒し、期日までに{0A}"{F3 1A 04 01 03 01}"を"{F2 03 02 01}つ"お届け下さい。	；第三区域、打倒在"雅巴扎"的102~113层出现的{0A}"狂叫皇冠"、在期限前{0A}上交"{F2 03 02 01}个""{F3 1A 04 01 03 01}"。
msg_quest.PTP	125	0	 	第三エリア、"ヤバザ"に稀に現れる{0A}"赤いシンボル"の強敵、"凱旋の騎士"を倒し、{0A}"{F3 1A 04 01 03 01}"を"{F2 03 02 01}つ"お届け下さい。	；第三区域、打倒在"雅巴扎"很少出现的{0A}"红色信号"的强敌"凯旋骑士"、上交"{F2 03 02 01}个"{0A}"{F3 1A 04 01 03 01}"。
msg_quest.PTP	126	0	 	第三エリア、"ヤバザ"の{0A}最上階にある、"人工島計画文書05"を、{0A}期日までに手に入れ、お持ち下さい。	；第三区域、在"雅巴扎"的{0A}最上层的"人工岛计划文书05"、{0A}请在期限前得到并带来。
msg_quest.PTP	127	0	 	そちらの世界で売買されている、{0A}"{F3 1A 04 01 03 01}"を"{F2 03 02 01}つ"{0A}頂けないでしょうか?	；您那边的世界买卖的、{0A}"{F2 03 02 01}个""{F3 1A 04 01 03 01}"{0A}可以交给我吗?
msg_quest.PTP	128	0	 	そちらの世界に"私の名前が付いた{0A}飲み物"があると聞いた事がございます。{0A}是非、それを味わってみたいのですが⋯	；我听说在您那边的世界有"写有我名字的{0A}饮料"。{0A}请务必让我品尝一下⋯
msg_quest.PTP	129	0	 	"レベル33"以上に成長した、{0A}戦車·"オオミツヌ"を創造し、{0A}私にお見せ下さい。	；请创造出成长至"33级"的、{0A}战车·"大御津濡"、{0A}并让我看一下。
msg_quest.PTP	130	0	 	そちらの世界には、"{F3 1A 04 01 03 01}"という{0A}珍しい道具があるとか。{0A}是非、それを"{F2 03 02 01}つ"拝見したいのですが。	；听说在您那边世界、有"{F3 1A 04 01 03 01}"这种{0A}珍稀道具。{0A}请务必带"{F2 03 02 01}个"让我见识一下。
msg_quest.PTP	131	0	 	そちらの世界には、小さくて、孔雀の模様が{0A}描かれた四角いピ‒スがあるとか。{0A}是非、拝見したいのですが。	；听说在您那边的世界、有种小小的、描绘有孔雀模样的{0A}四角碎片。{0A}请务必让我见识一下。
msg_quest.PTP	132	0	 	第四エリア、"ツイア"に稀に出現する希少種、{0A}"全盛の手"を倒し、"{F3 1A 04 01 03 01}"を{0A}"{F2 03 02 01}つ"お届け下さい。	；第四区域、打倒在"崔亚"很少出现的稀有种、{0A}"全盛之手"、上交"{F2 03 02 01}个"{0A}"{F3 1A 04 01 03 01}"。
msg_quest.PTP	133	0	 	第四エリア、"ツイア"の126~138階に出現する{0A}"イデアマザ‒"を倒し、期日までに{0A}"{F3 1A 04 01 03 01}"を"{F2 03 02 01}つ"お届け下さい。	；第四区域、打倒在"崔亚"的126~138层出现的{0A}"理念之母"、在期限前{0A}上交"{F2 03 02 01}个""{F3 1A 04 01 03 01}"。
msg_quest.PTP	134	0	 	第四エリア、"ツイア"に稀に現れる{0A}"赤いシンボル"の強敵、"白狼の武者"を倒し、{0A}"{F3 1A 04 01 03 01}"を"{F2 03 02 01}つ"お届け下さい。	；第四区域、打倒在"崔亚"很少出现的{0A}"红色信号"的强敌"白狼武者"、上交"{F2 03 02 01}个"{0A}"{F3 1A 04 01 03 01}"。
msg_quest.PTP	135	0	 	第四エリア、"ツイア"の{0A}中腹にある、"人工島計画文書06"を、{0A}期日までに手に入れ、お持ち下さい。	；第四区域、在"崔亚"的{0A}中部的"人工岛计划文书06"、{0A}请在期限前得到并带来。
msg_quest.PTP	136	0	 	愚者·"ジャアクフロスト"を創造し、{0A}私にお見せ下さい。{0A}ジャックフロストとお間違いなきよう。	；请创造出愚者·"邪恶霜精"、{0A}并让我看一下。{0A}请别和杰克霜精搞混了。
msg_quest.PTP	137	0	 	そちらの世界には、ジャックフロストを模した人形が{0A}作られているそうですね。{0A}展示用、保管用、交換用に3個頂きたいのですが⋯	；您那边的世界、听说有以杰克霜精为模型的人偶{0A}被制作出来。{0A}我想要展示用、保管用、交换用一共3个⋯
msg_quest.PTP	138	0	 	そちらの世界には、"オスシ"という{0A}祝祭の為の食べ物があるとか。{0A}私もそれで喜びを感じてみたいのですが⋯	；您那边的世界、听说有种叫做"寿司"的{0A}用于祝祭的食物。{0A}我也想感受到那份喜悦⋯
msg_quest.PTP	139	0	 	第四エリア、"ツイア"の151~159階に出現する{0A}"ワンダ‒マグス"を倒し、期日までに{0A}"{F3 1A 04 01 03 01}"を"{F2 03 02 01}つ"お届け下さい。	；第四区域、打倒在"崔亚"的151~159层出现的{0A}"奇迹魔术师"、在期限前{0A}上交"{F2 03 02 01}个""{F3 1A 04 01 03 01}"。
msg_quest.PTP	140	0	 	第四エリア、"ツイア"に稀に現れる{0A}"赤いシンボル"の強敵、"真紅の砲座"を倒し、{0A}"{F3 1A 04 01 03 01}"を"{F2 03 02 01}つ"お届け下さい。	；第四区域、打倒在"崔亚"很少出现的{0A}"红色信号"的强敌"深红炮台"、上交"{F2 03 02 01}个"{0A}"{F3 1A 04 01 03 01}"。
msg_quest.PTP	141	0	 	第四エリア、"ツイア"の{0A}最上階にある、"人工島計画文書07"を、{0A}期日までに手に入れ、お持ち下さい。	；第四区域、在"崔亚"的{0A}最上层的"人工岛计划文书07"、{0A}请在期限前得到并带来。
msg_quest.PTP	142	0	 	鉄壁の反射能力を誇るペルソナ、{0A}月·"ギリメカラ"を創造し、{0A}私にお見せ下さい。	；请创造出以铁壁的反射能力著称的人格面具、{0A}月·"基力梅卡拉"、{0A}并让我看一下。
msg_quest.PTP	143	0	 	法王のアルカナを持つペルソナ。{0A}"だいそうじょう"を創造し、私にお見せ下さい。	；请创造出拥有法王的阿尔卡那的人格面具。{0A}"大僧正"、{0A}并让我看一下。
msg_quest.PTP	144	0	 	第五エリア、"ハラバ"の181~190階に出現する{0A}"博愛のクビド"を倒し、期日までに{0A}"{F3 1A 04 01 03 01}"を"{F2 03 02 01}つ"お届け下さい。	；第五区域、打倒在"哈拉巴"的181~190层出现的{0A}"博爱丘比特"、在期限前{0A}上交"{F2 03 02 01}个""{F3 1A 04 01 03 01}"。
msg_quest.PTP	145	0	 	第五エリア、"ハラバ"に稀に現れる{0A}"赤いシンボル"の強敵、"破壊のマリア"を倒し、{0A}"{F3 1A 04 01 03 01}"を"{F2 03 02 01}つ"お届け下さい。	；第五区域、打倒在"哈拉巴"很少出现的{0A}"红色信号"的强敌"破坏圣母"、上交"{F2 03 02 01}个"{0A}"{F3 1A 04 01 03 01}"。
msg_quest.PTP	146	0	 	第五エリア、"ハラバ"の{0A}最上階にある、"人工島計画文書08"を、{0A}大晦日までに手に入れ、お持ち下さい。	；第五区域、在"哈拉巴"的{0A}最上层的"人工岛计划文书08"、{0A}请在除夕前得到并带来。
msg_quest.PTP	147	0	 	第五エリア、"ハラバ"に稀に出現する、{0A}"栄華の手"を倒し、"{F3 1A 04 01 03 01}"を{0A}"{F2 03 02 01}つ"お届け下さい。	；第五区域、打倒在"哈拉巴"很少出现的{0A}"荣华之手"、上交"{F2 03 02 01}个"{0A}"{F3 1A 04 01 03 01}"。
msg_quest.PTP	148	0	 	万能魔法、"メギド"を修得した、{0A}死神·"アリス"を創造し、{0A}私にお見せ下さい。	；请创造出修得万能魔法"米吉多"的{0A}死神·"爱丽丝"、{0A}并让我看一下。
msg_quest.PTP	149	0	 	第五エリア、"ハラバ"の202~210階に出現する{0A}"恒久の砂時計"を倒し、期日までに{0A}"{F3 1A 04 01 03 01}"を"{F2 03 02 01}つ"お届け下さい。	；第五区域、打倒在"哈拉巴"的202~210层出现的{0A}"恒久沙漏"、在期限前{0A}上交"{F2 03 02 01}个""{F3 1A 04 01 03 01}"。
msg_quest.PTP	150	0	 	第五エリア、"ハラバ"に稀に現れる{0A}"赤いシンボル"の強敵、"闘魂のギガス"を倒し、{0A}"{F3 1A 04 01 03 01}"を"{F2 03 02 01}つ"お届け下さい。	；第五区域、打倒在"哈拉巴"很少出现的{0A}"红色信号"的强敌"斗魂巨灵"、上交"{F2 03 02 01}个"{0A}"{F3 1A 04 01 03 01}"。
msg_quest.PTP	151	0	 	氷結魔法、"マハブフダイン"を修得した、{0A}悪魔·"リリス"を創造し、{0A}私にお見せ下さい。	；请创造出修得冰结魔法"玛哈布芙达因"的{0A}恶魔·"莉莉丝"、{0A}并让我看一下。
msg_quest.PTP	152	0	 	レベル63以上まで鍛え上げた{0A}愚者·"ロキ"を創造し、{0A}私にお見せ下さい。	；请创造出锻炼至63级以上的{0A}愚者·"洛基"、{0A}并让我看一下。
msg_quest.PTP	153	0	 	最難関の依頼でございます。{0A}"刈り取る者"を倒し、"{F3 1A 04 01 03 01}"を{0A}"{F2 03 02 01}つ"お届け下さい。	；这是最艰难的委托。{0A}打倒"收割者"、上交"{F2 03 02 01}个"{0A}"{F3 1A 04 01 03 01}"。
msg_quest.PTP	154	0	 	第六エリア、"アダマ"に稀に現れる、{0A}"栄光の手"を倒し、"{F3 1A 04 01 03 01}"を{0A}"{F2 03 02 01}つ"お届け下さい。	；第六区域、打倒在"阿达玛"很少出现的、{0A}"荣光之手"、上交"{F2 03 02 01}个"{0A}"{F3 1A 04 01 03 01}"。
